Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Kerem Demirbay,GER,MF,Hoffenheim,Bundesliga,25,1993,22.4,135,6.02,79,40,7,4,1,4,12,0.54,7,3,1,1,0,0
Diego Demme,GER,MF,RB Leipzig,Bundesliga,26,1991,22.8,57,2.50,49,7,0,0,1,0,2,0.09,2,0,0,0,0,0
Jason Denayer,BEL,DF,Lyon,Ligue 1,23,1995,30.6,13,0.42,9,0,0,3,0,1,1,0.03,1,0,0,0,0,0
Leander Dendoncker,BEL,MF,Wolves,Premier League,23,1995,16.3,24,1.47,20,0,1,2,1,0,2,0.12,2,0,0,0,0,0
Fabio Depaoli,ITA,DF,Chievo,Serie A,21,1997,27.4,52,1.90,43,4,0,3,1,1,4,0.15,4,0,0,0,0,0
Memphis Depay,NED,FW,Lyon,Ligue 1,24,1994,30.4,216,7.10,122,56,13,14,9,2,13,0.43,9,1,1,2,0,0
Laurent Depoitre,BEL,FW,Huddersfield,Premier League,29,1988,11.9,20,1.69,17,0,0,1,2,0,1,0.08,1,0,0,0,0,0
Clément Depres,FRA,FW,Nîmes,Ligue 1,23,1994,4.9,14,2.86,11,0,0,3,0,0,3,0.61,1,0,0,2,0,0
Kiril Despodov,BUL,FW,Cagliari,Serie A,21,1996,1.2,1,0.86,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Daniele Dessena,ITA,MF,Cagliari,Serie A,31,1987,3.9,4,1.02,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mattia Destro,ITA,FW,Bologna,Serie A,27,1991,5.5,4,0.73,3,0,0,1,0,0,1,0.18,1,0,0,0,0,0
Gerard Deulofeu,ESP,FW,Watford,Premier League,24,1994,23.0,83,3.62,61,2,14,1,2,3,14,0.61,6,2,5,0,0,1
Jacopo Dezi,ITA,MF,Parma,Serie A,26,1992,1.0,1,1.00,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Federico Di Francesco,ITA,FW,Sassuolo,Serie A,24,1994,11.9,26,2.18,21,1,0,0,4,0,6,0.50,5,0,0,0,1,0
Antonio Di Gaudio,ITA,FW,Parma,Serie A,28,1989,7.8,11,1.42,6,0,3,0,2,0,2,0.26,1,0,0,0,1,0
Giovanni Di Lorenzo,ITA,DF,Empoli,Serie A,24,1993,37.0,67,1.81,56,4,4,3,0,0,11,0.30,8,0,2,1,0,0
Ángel Di María,ARG,FW,Paris S-G,Ligue 1,30,1988,25.8,111,4.30,71,15,14,6,3,2,23,0.89,14,3,3,2,1,0
Franco Di Santo,ARG,FW,Rayo Vallecano,La Liga,29,1989,1.9,1,0.52,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Franco Di Santo,ARG,FW,Schalke 04,Bundesliga,29,1989,2.7,7,2.57,6,0,0,0,1,0,1,0.37,1,0,0,0,0,0
Boulaye Dia,SEN,FW,Reims,Ligue 1,21,1996,8.3,26,3.13,12,0,8,3,3,0,3,0.36,0,0,1,1,1,0
Fousseni Diabaté,MLI,FW,Leicester City,Premier League,22,1995,0.6,2,3.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Moussa Diaby,FRA,MF,Paris S-G,Ligue 1,19,1999,12.7,35,2.76,25,1,9,0,0,0,10,0.79,7,0,3,0,0,0
Adama Diakhaby,FRA,FW,Huddersfield,Premier League,22,1996,6.1,12,1.96,7,0,1,2,1,1,1,0.16,0,0,0,1,0,0
Mouctar Diakhaby,GUI,DF,Valencia,La Liga,21,1996,17.6,7,0.40,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Bafodé Diakité,FRA,DF,Toulouse,Ligue 1,17,2001,7.0,8,1.14,5,1,1,1,0,0,1,0.14,0,1,0,0,0,0
Abdou Diallo,SEN,DF,Dortmund,Bundesliga,22,1996,26.4,15,0.57,13,0,0,1,1,0,2,0.08,1,0,0,1,0,0
Abdoulaye Diallo,SEN,GK,Rennes,Ligue 1,26,1992,5.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mustapha Diallo,SEN,MF,Nîmes,Ligue 1,32,1986,5.1,2,0.40,2,0,0,0,0,0,1,0.20,1,0,0,0,0,0
Mohamed Diamé,SEN,MF,Newcastle Utd,Premier League,31,1987,24.1,20,0.83,9,0,6,2,3,0,0,0.00,0,0,0,0,0,0
Grady Diangana,ENG,MF,West Ham,Premier League,20,1998,6.8,28,4.14,19,3,2,1,2,1,2,0.30,1,0,0,0,1,0
Lassana Diarra,FRA,MF,Paris S-G,Ligue 1,33,1985,1.8,2,1.13,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Amadou Diawara,GUI,MF,Napoli,Serie A,21,1997,7.3,20,2.72,17,0,2,1,0,0,1,0.14,1,0,0,0,0,0
Brahim Díaz,ESP,FW,Real Madrid,La Liga,18,1999,4.2,21,5.03,10,0,7,0,3,1,4,0.96,1,0,2,0,0,1
Javier Díaz,ESP,GK,Sevilla,La Liga,21,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bakaye Dibassy,MLI,DF,Amiens,Ligue 1,28,1989,32.7,13,0.40,13,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Lorenzo Dickmann,ITA,DF,SPAL,Serie A,21,1996,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniel Didavi,GER,MF,Stuttgart,Bundesliga,28,1990,10.6,58,5.46,31,14,4,2,6,1,5,0.47,3,0,2,0,0,0
Étienne Didot,FRA,MF,Guingamp,Ligue 1,35,1983,23.4,45,1.92,32,7,0,0,5,1,3,0.13,3,0,0,0,0,0
Adrián Diéguez,ESP,DF,Huesca,La Liga,22,1996,8.3,3,0.36,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Eric Dier,ENG,MF,Tottenham,Premier League,24,1994,16.7,20,1.20,18,0,0,0,1,1,2,0.12,2,0,0,0,0,0
Tim Dierßen,GER,FW,Hannover 96,Bundesliga,22,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Digne,FRA,DF,Everton,Premier League,25,1993,32.9,102,3.10,56,37,2,4,0,3,7,0.21,5,1,0,1,0,0
Mitchell Dijks,NED,DF,Bologna,Serie A,25,1993,22.5,34,1.51,24,6,2,0,1,1,2,0.09,0,1,0,0,1,0
Javairô Dilrosun,NED,FW,Hertha BSC,Bundesliga,20,1998,10.0,33,3.31,22,0,5,1,4,1,6,0.60,5,0,1,0,0,0
Federico Dimarco,ITA,DF,Parma,Serie A,20,1997,9.9,15,1.51,8,3,1,0,1,2,2,0.20,0,0,1,0,1,0
Stole Dimitrievski,MKD,GK,Rayo Vallecano,La Liga,24,1993,21.0,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tristan Dingomé,CMR,MF,Reims,Ligue 1,27,1991,14.9,40,2.68,37,1,0,0,0,2,5,0.33,5,0,0,0,0,0
Ismaël Diomandé,CIV,MF,Caen,Ligue 1,25,1992,14.4,9,0.63,9,0,0,0,0,0,1,0.07,1,0,0,0,0,0
Federico Dionisi,ITA,FW,Frosinone,Serie A,31,1987,2.3,6,2.65,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lois Diony,FRA,FW,Saint-Étienne,Ligue 1,25,1992,17.7,37,2.09,27,1,1,2,6,0,3,0.17,2,0,1,0,0,0
Issa Diop,FRA,DF,West Ham,Premier League,21,1997,33.0,10,0.30,7,0,1,1,0,1,2,0.06,2,0,0,0,0,0
Papakouli Diop,SEN,MF,Eibar,La Liga,32,1986,26.1,45,1.72,35,0,3,2,5,0,1,0.04,0,0,0,1,0,0
Sofiane Diop,FRA,MF,Monaco,Ligue 1,18,2000,8.2,17,2.06,9,1,4,2,1,0,0,0.00,0,0,0,0,0,0
Assane Dioussé,SEN,MF,Saint-Étienne,Ligue 1,20,1997,2.4,2,0.83,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Assane Dioussé,SEN,MF,Chievo,Serie A,20,1997,9.9,13,1.31,9,1,1,1,0,1,1,0.10,1,0,0,0,0,0
Axel Disasi,FRA,DF,Reims,Ligue 1,20,1998,1.8,1,0.57,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Djené,TOG,DF,Getafe,La Liga,26,1991,33.1,21,0.64,11,2,3,0,3,2,4,0.12,1,0,1,0,2,0
Koffi Djidji,CIV,DF,Torino,Serie A,25,1992,15.4,3,0.19,3,0,0,0,0,0,1,0.06,1,0,0,0,0,0
Koffi Djidji,CIV,DF,Nantes,Ligue 1,25,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alexander Djiku,GHA,DF,Caen,Ligue 1,23,1994,30.6,17,0.56,13,0,0,1,2,1,2,0.07,2,0,0,0,0,0
Papy Djilobodji,SEN,DF,Guingamp,Ligue 1,29,1988,1.9,2,1.03,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Berat Djimsiti,ALB,DF,Atalanta,Serie A,25,1993,20.1,9,0.45,8,0,1,0,0,0,4,0.20,3,0,1,0,0,0
Johan Djourou,SUI,DF,SPAL,Serie A,31,1987,3.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marko Dmitrović,SRB,GK,Eibar,La Liga,26,1992,24.0,2,0.08,1,1,0,0,0,0,1,0.04,1,0,0,0,0,0
Matt Doherty,IRL,DF,Wolves,Premier League,26,1992,34.9,83,2.38,63,3,4,6,5,2,11,0.31,8,0,1,0,2,0
Keagan Dolly,RSA,FW,Montpellier,Ligue 1,25,1993,1.0,3,3.07,0,3,0,0,0,0,1,1.02,0,1,0,0,0,0
Jaume Doménech,ESP,GK,Valencia,La Liga,27,1990,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Giulio Donati,ITA,DF,Mainz 05,Bundesliga,28,1990,6.9,14,2.02,13,1,0,0,0,0,1,0.14,1,0,0,0,0,0
Ji Dong-won,KOR,FW,Augsburg,Bundesliga,27,1991,9.9,27,2.73,19,0,3,2,2,1,2,0.20,1,0,0,1,0,0
Anastasios Donis,GRE,FW,Stuttgart,Bundesliga,21,1996,10.7,18,1.68,10,0,4,2,0,2,3,0.28,2,0,1,0,0,0
Gianluigi Donnarumma,ITA,GK,Milan,Serie A,19,1999,34.3,4,0.12,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Godfred Donsah,GHA,MF,Bologna,Serie A,22,1996,1.7,2,1.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Riccardo Doratiotto,ITA,FW,Cagliari,Serie A,19,1999,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Filip Đorđević,SRB,FW,Chievo,Serie A,30,1987,7.0,12,1.70,6,0,1,2,1,2,1,0.14,0,0,0,0,0,1
Gabriel Dos Santos,BRA,DF,Lille,Ligue 1,20,1997,11.8,10,0.84,8,1,0,0,1,0,0,0.00,0,0,0,0,0,0
Mathieu Dossevi,TOG,FW,Toulouse,Ligue 1,30,1988,27.4,85,3.10,54,20,7,0,4,0,6,0.22,3,1,2,0,0,0
Abdoulaye Doucouré,MLI,MF,Watford,Premier League,25,1993,34.0,73,2.15,63,1,4,4,0,1,9,0.26,6,1,0,2,0,0
Cheick Doukouré,CIV,MF,Levante,La Liga,25,1992,3.5,1,0.28,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Moussa Doumbia,MLI,FW,Reims,Ligue 1,23,1994,17.8,57,3.21,38,0,8,1,10,0,9,0.51,5,0,2,0,2,0
Seydou Doumbia,CIV,FW,Girona,La Liga,30,1987,6.0,5,0.83,2,0,0,2,1,0,2,0.33,1,0,0,1,0,0
Souleyman Doumbia,CIV,DF,Rennes,Ligue 1,21,1996,6.7,1,0.15,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aleksandar Dragović,AUT,DF,Leverkusen,Bundesliga,27,1991,14.8,10,0.67,7,0,0,1,1,1,2,0.13,2,0,0,0,0,0
Bartłomiej Drągowski,POL,GK,Empoli,Serie A,20,1997,14.0,1,0.07,1,0,0,0,0,0,1,0.07,1,0,0,0,0,0
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,20,1997,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Julian Draxler,GER,MF,Paris S-G,Ligue 1,24,1993,22.7,88,3.87,64,9,9,3,1,2,15,0.66,12,1,1,0,0,1
Luke Dreher,ENG,MF,Crystal Palace,Premier League,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Josip Drmić,SUI,FW,M'Gladbach,Bundesliga,25,1992,2.5,3,1.22,3,0,0,0,0,0,1,0.41,1,0,0,0,0,0
Jaroslav Drobný,CZE,GK,Düsseldorf,Bundesliga,38,1979,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Óscar Duarte,CRC,DF,Espanyol,La Liga,29,1989,7.3,5,0.68,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Rubén Duarte,ESP,DF,Alavés,La Liga,22,1995,30.8,44,1.43,29,2,0,4,7,2,2,0.06,1,0,0,1,0,0
Leo Dubois,FRA,DF,Lyon,Ligue 1,23,1994,22.7,49,2.16,38,2,3,2,3,1,7,0.31,7,0,0,0,0,0
Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,29,1989,38.0,2,0.05,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marvin Ducksch,GER,FW,Düsseldorf,Bundesliga,24,1994,9.1,28,3.06,22,2,0,2,0,2,3,0.33,3,0,0,0,0,0
Ondrej Duda,SVK,MF,Hertha BSC,Bundesliga,23,1994,28.5,75,2.63,48,13,2,8,3,1,10,0.35,6,1,0,2,1,0
Shane Duffy,IRL,DF,Brighton,Premier League,26,1992,34.3,19,0.55,15,0,0,1,2,1,3,0.09,2,0,0,0,1,0
Demeaco Duhaney,ENG,DF,Huddersfield,Premier League,19,1998,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Paul Dummett,WAL,DF,Newcastle Utd,Premier League,26,1991,22.1,17,0.77,17,0,0,0,0,0,1,0.05,1,0,0,0,0,0
Alfred Duncan,GHA,MF,Sassuolo,Serie A,25,1993,20.5,59,2.87,52,1,4,1,1,0,8,0.39,6,0,1,1,0,0
Lewis Dunk,ENG,DF,Brighton,Premier League,26,1991,35.0,17,0.49,17,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Maxime Dupé,FRA,GK,Nantes,Ligue 1,25,1993,10.4,1,0.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Filip Đuričić,SRB,FW,Sassuolo,Serie A,26,1992,13.9,48,3.45,30,3,6,1,6,2,3,0.22,1,0,1,0,1,0
Erik Durm,GER,DF,Huddersfield,Premier League,26,1992,22.8,24,1.05,22,0,0,0,1,1,2,0.09,2,0,0,0,0,0
Jimmy Durmaz,SWE,MF,Toulouse,Ligue 1,29,1989,21.1,81,3.84,42,18,13,3,2,3,6,0.28,3,1,1,1,0,0
Riza Durmisi,DEN,DF,Lazio,Serie A,24,1994,3.6,16,4.42,14,0,0,0,0,2,2,0.55,2,0,0,0,0,0
Hugo Duro,ESP,MF,Getafe,La Liga,18,1999,4.6,4,0.86,1,0,0,0,2,1,1,0.22,0,0,0,0,1,0
Raphael Dwamena,GHA,FW,Levante,La Liga,22,1995,2.5,7,2.84,5,0,1,0,1,0,2,0.81,1,0,0,0,1,0
Paulo Dybala,ARG,FW,Juventus,Serie A,24,1993,23.7,104,4.38,60,19,14,3,6,2,11,0.46,7,0,1,1,2,0
Edin Džeko,BIH,FW,Roma,Serie A,32,1986,28.7,107,3.73,71,0,16,9,10,1,17,0.59,13,0,3,0,1,0
Blerim Džemaili,SUI,MF,Bologna,Serie A,32,1986,19.4,57,2.93,43,2,2,3,7,0,7,0.36,6,1,0,0,0,0
Félix Eboa Eboa,CMR,DF,Guingamp,Ligue 1,21,1997,27.0,10,0.37,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Dennis Eckert,GER,FW,Celta Vigo,La Liga,21,1997,2.4,4,1.67,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Bruno Ecuele Manga,GAB,DF,Cardiff City,Premier League,30,1988,37.5,15,0.40,12,1,0,1,1,0,2,0.05,2,0,0,0,0,0
Simone Edera,ITA,FW,Torino,Serie A,21,1997,0.9,3,3.51,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Simone Edera,ITA,FW,Bologna,Serie A,21,1997,2.2,5,2.30,3,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Ederson,BRA,GK,Manchester City,Premier League,24,1993,38.0,5,0.13,2,3,0,0,0,0,1,0.03,0,1,0,0,0,0
Johannes Eggestein,GER,FW,Werder Bremen,Bundesliga,20,1998,12.4,30,2.43,19,0,6,2,3,0,8,0.65,5,0,0,2,1,0
Maximilian Eggestein,GER,MF,Werder Bremen,Bundesliga,21,1996,33.9,87,2.57,73,1,5,3,2,3,10,0.29,7,1,2,0,0,0
Albin Ekdal,SWE,MF,Sampdoria,Serie A,29,1989,29.4,46,1.56,35,2,2,2,2,3,2,0.07,0,0,0,1,1,0
Josip Elez,CRO,DF,Hannover 96,Bundesliga,24,1994,7.2,5,0.70,4,0,1,0,0,0,1,0.14,1,0,0,0,0,0
Harvey Elliott,ENG,MF,Fulham,Premier League,15,2003,0.2,1,4.50,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Mohamed Elneny,EGY,MF,Arsenal,Premier League,26,1992,4.2,8,1.89,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,24,1994,25.0,20,0.80,17,0,0,1,1,1,2,0.08,1,0,0,1,0,0
Gorka Elustondo,ESP,MF,Rayo Vallecano,La Liga,31,1987,3.2,3,0.95,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Nico Elvedi,SUI,DF,M'Gladbach,Bundesliga,21,1996,29.1,14,0.48,13,1,0,0,0,0,4,0.14,4,0,0,0,0,0
Rodrigo Ely,BRA,DF,Alavés,La Liga,24,1993,4.8,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mohamed Elyounoussi,NOR,MF,Southampton,Premier League,23,1994,8.8,30,3.40,16,6,3,3,1,1,1,0.11,1,0,0,0,0,0
Adri Embarba,ESP,FW,Rayo Vallecano,La Liga,26,1992,25.4,82,3.23,38,31,1,4,6,2,9,0.35,7,1,0,0,1,0
Breel Embolo,SUI,FW,Schalke 04,Bundesliga,21,1997,14.9,42,2.81,25,0,4,3,8,2,7,0.47,2,0,1,3,1,0
Emerson,BRA,DF,Betis,La Liga,19,1999,3.5,8,2.27,6,0,0,0,2,0,0,0.00,0,0,0,0,0,0
Youssef En-Nesyri,MAR,FW,Leganés,La Liga,21,1997,23.4,32,1.37,20,0,4,3,4,1,3,0.13,2,0,1,0,0,0
Björn Engels,BEL,DF,Reims,Ligue 1,23,1994,33.0,23,0.70,20,0,0,1,2,0,1,0.03,1,0,0,0,0,0
Sergi Enrich,ESP,FW,Eibar,La Liga,28,1990,28.7,58,2.02,45,0,4,4,3,2,12,0.42,7,0,0,3,2,0
Javier Eraso,ESP,MF,Leganés,La Liga,28,1990,7.0,13,1.85,7,3,1,0,2,0,1,0.14,0,0,0,0,1,0
Christian Eriksen,DEN,MF,Tottenham,Premier League,26,1992,30.8,132,4.28,83,27,5,8,4,5,14,0.45,12,2,0,0,0,0
Patrick Erras,GER,MF,Nürnberg,Bundesliga,23,1995,13.6,16,1.18,14,1,0,1,0,0,2,0.15,1,0,0,1,0,0
Gonzalo Escalante,ARG,MF,Eibar,La Liga,25,1993,19.9,28,1.41,20,0,1,4,2,1,3,0.15,2,0,0,1,0,0
Sergio Escudero,ESP,DF,Sevilla,La Liga,28,1989,17.2,26,1.51,20,3,1,0,2,0,2,0.12,2,0,0,0,0,0
Bernardo Espinosa,COL,DF,Girona,La Liga,29,1989,30.3,13,0.43,11,0,0,2,0,0,1,0.03,1,0,0,0,0,0
Michael Esser,GER,GK,Hannover 96,Bundesliga,30,1987,32.0,10,0.31,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Alexander Esswein,GER,FW,Stuttgart,Bundesliga,28,1990,13.9,42,3.02,30,3,4,0,5,0,4,0.29,3,0,0,0,1,0
Neil Etheridge,PHI,GK,Cardiff City,Premier League,28,1990,38.0,7,0.18,5,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Beñat Etxebarria,ESP,MF,Athletic Club,La Liga,31,1987,22.6,57,2.53,31,23,0,2,0,1,1,0.04,0,1,0,0,0,0
Xabier Etxeita,ESP,DF,Huesca,La Liga,30,1987,29.7,12,0.40,7,1,0,4,0,0,0,0.00,0,0,0,0,0,0
Lucas Evangelista,BRA,FW,Nantes,Ligue 1,23,1995,8.0,21,2.62,14,0,2,0,4,1,0,0.00,0,0,0,0,0,0
Jonny Evans,NIR,DF,Leicester City,Premier League,30,1988,22.2,10,0.45,8,0,0,2,0,0,1,0.05,0,0,0,1,0,0
Ewerton,BRA,DF,Nürnberg,Bundesliga,29,1989,14.9,5,0.34,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Valentin Eysseric,FRA,MF,Nantes,Ligue 1,26,1992,2.3,11,4.74,1,4,1,2,3,0,0,0.00,0,0,0,0,0,0
Valentin Eysseric,FRA,FW,Fiorentina,Serie A,26,1992,4.0,15,3.77,12,3,0,0,0,0,1,0.25,1,0,0,0,0,0
Marco Fabián,MEX,FW,Eint Frankfurt,Bundesliga,29,1989,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Łukasz Fabiański,POL,GK,West Ham,Premier League,33,1985,38.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabinho,BRA,MF,Liverpool,Premier League,24,1993,22.4,38,1.70,30,0,2,1,3,2,5,0.22,4,0,0,0,1,0
Fábio,BRA,DF,Nantes,Ligue 1,28,1990,14.2,27,1.90,21,2,0,1,1,2,3,0.21,3,0,0,0,0,0
Cesc Fàbregas,ESP,MF,Monaco,Ligue 1,31,1987,10.7,39,3.63,28,10,0,1,0,0,3,0.28,3,0,0,0,0,0
Cesc Fàbregas,ESP,MF,Chelsea,Premier League,31,1987,2.0,6,3.00,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabricio,ESP,GK,Fulham,Premier League,30,1987,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ralf Fährmann,GER,GK,Schalke 04,Bundesliga,29,1988,16.3,3,0.18,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Romain Faivre,FRA,MF,Monaco,Ligue 1,20,1998,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fayçal Fajr,MAR,MF,Caen,Ligue 1,29,1988,36.0,107,2.97,46,43,1,5,10,2,8,0.22,3,3,0,1,1,0
Radamel Falcao,COL,FW,Monaco,Ligue 1,32,1986,28.4,47,1.65,27,0,4,7,7,2,4,0.14,2,0,0,2,0,0
Diego Falcinelli,ITA,FW,Bologna,Serie A,27,1991,7.8,14,1.79,11,0,0,1,1,1,2,0.26,2,0,0,0,0,0
Simon Falette,GUI,DF,Eint Frankfurt,Bundesliga,26,1992,6.7,2,0.30,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Iago Falque,ESP,FW,Torino,Serie A,28,1990,17.9,94,5.25,67,18,2,5,1,1,8,0.45,3,3,0,0,1,1
Paolo Faragò,ITA,MF,Cagliari,Serie A,25,1993,18.9,41,2.17,33,1,2,1,2,2,3,0.16,3,0,0,0,0,0
Mohamed Fares,ALG,DF,SPAL,Serie A,22,1996,32.8,65,1.98,50,4,2,3,4,2,2,0.06,1,1,0,0,0,0
Diego Farias,BRA,FW,Cagliari,Serie A,28,1990,7.8,15,1.93,11,0,1,2,0,1,0,0.00,0,0,0,0,0,0
Diego Farias,BRA,FW,Empoli,Serie A,28,1990,13.3,38,2.87,32,1,2,0,3,0,8,0.60,6,0,1,0,1,0
Andrea Favilli,ITA,FW,Genoa,Serie A,21,1997,1.9,4,2.12,4,0,0,0,0,0,1,0.53,1,0,0,0,0,0
Federico Fazio,ARG,DF,Roma,Serie A,31,1987,31.2,18,0.58,13,0,1,2,0,2,0,0.00,0,0,0,0,0,0
Zouhair Feddal,MAR,DF,Betis,La Liga,29,1989,18.9,14,0.74,12,0,0,2,0,0,1,0.05,1,0,0,0,0,0
Nabil Fekir,FRA,MF,Lyon,Ligue 1,25,1993,22.1,122,5.52,75,15,11,10,11,0,14,0.63,12,0,1,0,1,0
Yassin Fekir,FRA,FW,Lyon,Ligue 1,21,1997,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Felipe,BRA,DF,Hannover 96,Bundesliga,31,1987,12.2,4,0.33,2,0,0,1,1,0,2,0.16,0,0,0,1,1,0
Luiz Felipe,ITA,DF,Lazio,Serie A,21,1997,14.3,8,0.56,7,0,0,1,0,0,1,0.07,0,0,0,1,0,0
Ohis Felix Uduokhai,GER,DF,Wolfsburg,Bundesliga,20,1997,2.7,4,1.48,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marouane Fellaini,BEL,MF,Manchester Utd,Premier League,30,1987,8.4,13,1.56,9,1,0,0,3,0,2,0.24,1,0,0,0,1,0
Kiko Femenía,ESP,DF,Watford,Premier League,27,1991,22.8,34,1.49,24,6,1,0,2,1,3,0.13,3,0,0,0,0,0
Edimilson Fernandes,SUI,MF,Fiorentina,Serie A,22,1996,21.9,54,2.47,48,0,1,2,2,1,3,0.14,1,0,0,2,0,0
Gelson Fernandes,SUI,MF,Eint Frankfurt,Bundesliga,31,1986,24.7,12,0.49,10,1,0,0,0,1,1,0.04,1,0,0,0,0,0
Aitor Fernández,ESP,GK,Levante,La Liga,27,1991,16.0,2,0.12,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andrés Fernández,ESP,GK,Villarreal,La Liga,31,1986,6.0,2,0.33,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Borja Fernández,ESP,MF,Valladolid,La Liga,37,1981,9.3,6,0.64,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Federico Fernández,ARG,DF,Newcastle Utd,Premier League,29,1989,16.5,10,0.61,9,1,0,0,0,0,2,0.12,2,0,0,0,0,0
Joaquín Fernández,ESP,DF,Valladolid,La Liga,22,1996,9.3,3,0.32,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Fernandinho,BRA,MF,Manchester City,Premier League,33,1985,26.4,60,2.27,48,0,1,2,4,5,6,0.23,4,0,1,0,1,0
Juan Ferney Otero,COL,FW,Amiens,Ligue 1,23,1995,24.2,63,2.61,47,2,6,3,5,0,5,0.21,4,0,0,1,0,0
Alex Ferrari,ITA,DF,Sampdoria,Serie A,24,1994,6.0,3,0.50,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
David Ferreiro,ESP,FW,Huesca,La Liga,30,1988,25.3,79,3.12,37,27,5,4,4,2,4,0.16,2,2,0,0,0,0
Facundo Ferreyra,ARG,FW,Espanyol,La Liga,27,1991,2.3,2,0.95,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Jordan Ferri,FRA,MF,Lyon,Ligue 1,26,1992,1.3,2,1.55,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
