Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
Sasa Kalajdzic,AUT,FW,Stuttgart,Bundesliga,23,1997,33,23,2136,23.7,16,5,16,0,0,1,0,0.67,0.21,0.88,0.67,0.88,9.0,9.0,3.5,12.5,0.38,0.15,0.53,0.38,0.53
Arnaud Kalimuendo,FRA,FW,Paris S-G,Ligue 1,18,2002,1,1,73,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.47,0.11,0.58,0.47,0.58
Arnaud Kalimuendo,FRA,FW,Lens,Ligue 1,18,2002,28,13,1218,13.5,7,3,7,0,0,0,0,0.52,0.22,0.74,0.52,0.74,6.0,6.0,1.9,7.9,0.44,0.14,0.58,0.44,0.58
Nikola Kalinić,CRO,FW,Hellas Verona,Serie A,32,1988,19,15,1063,11.8,2,0,2,0,0,2,0,0.17,0.00,0.17,0.17,0.17,4.1,4.1,0.3,4.4,0.35,0.03,0.37,0.35,0.37
Yayah Kallon,SLE,FW,Genoa,Serie A,19,2001,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.28,0.08,0.36,0.28,0.36
Samuel Kalu,NGA,FW,Bordeaux,Ligue 1,22,1997,20,14,964,10.7,4,1,4,0,0,3,0,0.37,0.09,0.47,0.37,0.47,1.5,1.5,0.5,2.0,0.14,0.04,0.19,0.14,0.19
Pierre Kalulu,FRA,DF,Milan,Serie A,20,2000,13,7,727,8.1,1,1,1,0,0,1,0,0.12,0.12,0.25,0.12,0.25,0.6,0.6,0.4,1.0,0.08,0.05,0.13,0.08,0.13
Daichi Kamada,JPN,MF,Eint Frankfurt,Bundesliga,23,1996,32,28,2356,26.2,5,12,5,0,0,3,0,0.19,0.46,0.65,0.19,0.65,5.6,5.6,7.5,13.0,0.21,0.28,0.50,0.21,0.50
Aboubakar Kamara,MTN,FW,Dijon,Ligue 1,25,1995,10,7,557,6.2,1,0,1,0,0,1,1,0.16,0.00,0.16,0.16,0.16,0.8,0.8,0.7,1.5,0.13,0.12,0.25,0.13,0.25
Aboubakar Kamara,MTN,FW,Fulham,Premier League,25,1995,11,2,315,3.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.11,0.22,0.11,0.22
Bingourou Kamara,SEN,GK,Strasbourg,Ligue 1,23,1996,8,8,720,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Boubacar Kamara,FRA,MF,Marseille,Ligue 1,20,1999,35,35,2894,32.2,0,2,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06,0.7,0.7,1.1,1.8,0.02,0.03,0.06,0.02,0.06
Hassane Kamara,CIV,DF,Nice,Ligue 1,26,1994,36,34,2960,32.9,2,1,2,0,0,3,0,0.06,0.03,0.09,0.06,0.09,1.1,1.1,2.2,3.3,0.03,0.07,0.10,0.03,0.10
Marcin Kamiński,POL,DF,Stuttgart,Bundesliga,28,1992,5,2,219,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.10,0.10,0.00,0.10
Kevin Kampl,SVN,MF,RB Leipzig,Bundesliga,29,1990,27,24,1932,21.5,0,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,1.2,1.2,1.9,3.1,0.05,0.09,0.14,0.05,0.14
Harry Kane,ENG,FW,Tottenham,Premier League,27,1993,35,35,3082,34.2,23,14,19,4,4,1,0,0.67,0.41,1.08,0.55,0.96,20.5,17.5,7.4,24.8,0.60,0.22,0.81,0.51,0.73
Wilfried Kanga,CIV,FW,Angers,Ligue 1,22,1998,2,2,132,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.18,0.00,0.18,0.18,0.18
Lee Kangin,KOR,FW,Valencia,La Liga,19,2001,24,15,1262,14.0,0,4,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,1.2,1.2,2.5,3.8,0.09,0.18,0.27,0.09,0.27
N'Golo Kanté,FRA,MF,Chelsea,Premier League,29,1991,30,24,2146,23.8,0,2,0,0,0,7,0,0.00,0.08,0.08,0.00,0.08,0.9,0.9,1.1,2.0,0.04,0.05,0.08,0.04,0.08
Jimmy Kaparos,GER,MF,Schalke 04,Bundesliga,18,2001,1,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Yann Karamoh,FRA,FW,Parma,Serie A,22,1998,24,16,1294,14.4,2,1,2,0,0,3,0,0.14,0.07,0.21,0.14,0.21,3.1,3.1,2.0,5.2,0.22,0.14,0.36,0.22,0.36
Isaac Karamoko,FRA,DF,Sassuolo,Serie A,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Atakan Karazor,GER,DF,Stuttgart,Bundesliga,23,1996,19,10,1037,11.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.3,0.01,0.01,0.02,0.01,0.02
Augustus Kargbo,SLE,FW,Crotone,Serie A,20,1999,1,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Loris Karius,GER,GK,Union Berlin,Bundesliga,27,1993,4,3,292,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Rick Karsdorp,NED,DF,Roma,Serie A,25,1995,34,28,2544,28.3,1,6,1,0,0,2,0,0.04,0.21,0.25,0.04,0.25,0.9,0.9,5.1,6.0,0.03,0.18,0.21,0.03,0.21
Silas Katompa,COD,DF,Stuttgart,Bundesliga,21,1998,25,24,1919,21.3,11,4,8,3,3,6,0,0.52,0.19,0.70,0.38,0.56,7.3,5.1,5.1,10.1,0.34,0.24,0.58,0.24,0.48
Noah Katterbach,GER,DF,Köln,Bundesliga,19,2001,21,12,1111,12.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.2,1.4,0.01,0.10,0.11,0.01,0.11
Eiji Kawashima,JPN,GK,Strasbourg,Ligue 1,37,1983,24,24,2160,24.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Moise Kean,ITA,FW,Everton,Premier League,20,2000,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21
Moise Kean,ITA,FW,Paris S-G,Ligue 1,20,2000,26,22,1698,18.9,13,0,13,0,0,4,0,0.69,0.00,0.69,0.69,0.69,10.7,10.7,0.9,11.6,0.57,0.05,0.61,0.57,0.61
Michael Keane,ENG,DF,Everton,Premier League,27,1993,35,33,2991,33.2,3,1,3,0,0,4,0,0.09,0.03,0.12,0.09,0.12,1.2,1.2,1.1,2.3,0.04,0.03,0.07,0.04,0.07
Neeskens Kebano,COD,FW,Fulham,Premier League,28,1992,5,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22
Thilo Kehrer,GER,DF,Paris S-G,Ligue 1,23,1996,24,16,1616,18.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.7,1.5,0.04,0.04,0.08,0.04,0.08
Habib Keita,MLI,MF,Lyon,Ligue 1,18,2002,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,5.63,0.00,5.63,5.63,5.63
Naby Keïta,GUI,MF,Liverpool,Premier League,25,1995,10,7,520,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.8,1.3,0.09,0.14,0.23,0.09,0.23
Yannik Keitel,GER,MF,Freiburg,Bundesliga,20,2000,12,4,498,5.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.06,0.04,0.10,0.06,0.10
Caoimhín Kelleher,IRL,GK,Liverpool,Premier League,21,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Stephane Keller,CMR,DF,Alavés,La Liga,18,2001,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Martin Kelly,ENG,DF,Crystal Palace,Premier League,30,1990,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Marc-Oliver Kempf,GER,DF,Stuttgart,Bundesliga,25,1995,32,32,2727,30.3,2,1,2,0,0,5,0,0.07,0.03,0.10,0.07,0.10,1.3,1.3,0.4,1.7,0.04,0.01,0.06,0.04,0.06
Kenedy,BRA,FW,Granada,La Liga,24,1996,28,18,1471,16.3,4,3,4,0,0,3,0,0.24,0.18,0.43,0.24,0.43,2.1,2.1,2.6,4.7,0.13,0.16,0.29,0.13,0.29
Jonjoe Kenny,ENG,DF,Everton,Premier League,23,1997,4,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Franck Kessié,CIV,MF,Milan,Serie A,23,1996,37,36,3226,35.8,13,4,2,11,13,8,0,0.36,0.11,0.47,0.06,0.17,13.6,3.7,2.7,6.4,0.38,0.08,0.45,0.10,0.18
Reda Khadra,GER,FW,Brighton,Premier League,19,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Omar Khailoti,ITA,DF,Bologna,Serie A,18,2001,1,0,28,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Saîf-Eddine Khaoui,TUN,FW,Marseille,Ligue 1,25,1995,17,5,606,6.7,2,1,2,0,0,4,0,0.30,0.15,0.45,0.30,0.45,0.8,0.8,0.2,1.0,0.11,0.03,0.14,0.11,0.14
Wahbi Khazri,TUN,FW,Saint-Étienne,Ligue 1,29,1991,22,16,1181,13.1,7,1,4,3,3,5,1,0.53,0.08,0.61,0.30,0.38,4.9,2.6,1.5,4.1,0.37,0.11,0.48,0.20,0.31
Rani Khedira,GER,MF,Augsburg,Bundesliga,26,1994,27,23,1818,20.2,1,0,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,1.0,1.0,0.2,1.2,0.05,0.01,0.06,0.05,0.06
Sami Khedira,GER,MF,Hertha BSC,Bundesliga,33,1987,9,4,395,4.4,0,1,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,0.0,0.0,0.5,0.5,0.01,0.11,0.12,0.01,0.12
Kike,ESP,FW,Eibar,La Liga,30,1989,37,36,3087,34.3,12,2,12,0,0,4,1,0.35,0.06,0.41,0.35,0.41,10.4,10.4,2.1,12.5,0.30,0.06,0.37,0.30,0.37
Luca Kilian,GER,DF,Mainz 05,Bundesliga,20,1999,6,4,381,4.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.00,0.02,0.01,0.02
Max Kilman,ENG,DF,Wolves,Premier League,23,1997,18,14,1310,14.6,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.4,0.4,0.5,1.0,0.03,0.04,0.07,0.03,0.07
Joshua Kimmich,GER,MF,Bayern Munich,Bundesliga,25,1995,27,25,2194,24.4,4,10,4,0,0,4,0,0.16,0.41,0.57,0.16,0.57,2.5,2.5,6.6,9.0,0.10,0.27,0.37,0.10,0.37
Presnel Kimpembe,FRA,DF,Paris S-G,Ligue 1,24,1995,28,26,2303,25.6,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.01,0.01,0.02,0.01,0.02
Joshua King,NOR,MF,Everton,Premier League,28,1992,11,0,148,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.8,0.48,0.00,0.48,0.48,0.48
Simon Kjær,DEN,DF,Milan,Serie A,31,1989,28,28,2393,26.6,0,2,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,1.4,1.4,1.0,2.4,0.05,0.04,0.09,0.05,0.09
Davy Klaassen,NED,MF,Werder Bremen,Bundesliga,27,1993,3,3,222,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.05,0.00,0.05,0.05,0.05
Felix Klaus,GER,DF,Wolfsburg,Bundesliga,27,1992,6,1,137,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01
Klauss,BRA,FW,Hoffenheim,Bundesliga,23,1997,4,0,51,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.18,0.46,0.64,0.18,0.64
Ragnar Klavan,EST,DF,Cagliari,Serie A,34,1985,15,9,770,8.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04
Philipp Klement,GER,MF,Stuttgart,Bundesliga,27,1992,18,2,421,4.7,1,2,1,0,0,0,0,0.21,0.43,0.64,0.21,0.64,0.3,0.3,1.7,1.9,0.06,0.36,0.41,0.06,0.41
Mateusz Klich,POL,MF,Leeds United,Premier League,30,1990,35,28,2393,26.6,4,5,2,2,2,6,0,0.15,0.19,0.34,0.08,0.26,3.3,1.8,3.9,5.7,0.13,0.15,0.27,0.07,0.22
Mateo Klimowicz,GER,FW,Stuttgart,Bundesliga,20,2000,25,12,1198,13.3,1,1,1,0,0,1,0,0.08,0.08,0.15,0.08,0.15,3.8,3.8,1.2,5.1,0.29,0.09,0.38,0.29,0.38
Fabian Klos,GER,FW,Arminia,Bundesliga,32,1987,34,32,2709,30.1,5,2,4,1,2,4,0,0.17,0.07,0.23,0.13,0.20,7.9,6.4,3.5,9.8,0.26,0.11,0.38,0.21,0.33
Lukas Klostermann,GER,DF,RB Leipzig,Bundesliga,24,1996,23,15,1446,16.1,1,0,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,0.8,0.8,0.5,1.3,0.05,0.03,0.08,0.05,0.08
Justin Kluivert,NED,FW,Roma,Serie A,21,1999,2,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.05,0.00,0.05,0.05,0.05
Justin Kluivert,NED,FW,RB Leipzig,Bundesliga,21,1999,19,8,813,9.0,3,1,3,0,0,2,0,0.33,0.11,0.44,0.33,0.44,3.6,3.6,1.2,4.9,0.40,0.14,0.54,0.40,0.54
Lukas Klünter,GER,DF,Hertha BSC,Bundesliga,24,1996,11,11,990,11.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.03,0.03,0.00,0.03
Ansgar Knauff,GER,FW,Dortmund,Bundesliga,18,2002,4,0,71,0.8,1,1,1,0,0,0,0,1.27,1.27,2.54,1.27,2.54,0.1,0.1,1.0,1.1,0.12,1.23,1.36,0.12,1.36
Robin Knoche,GER,DF,Union Berlin,Bundesliga,28,1992,34,34,3042,33.8,1,0,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,0.9,0.9,0.3,1.2,0.03,0.01,0.04,0.03,0.04
Gregor Kobel,SUI,GK,Stuttgart,Bundesliga,22,1997,33,33,2970,33.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Robin Koch,GER,DF,Leeds United,Premier League,24,1996,17,13,1132,12.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.2,1.0,0.06,0.01,0.08,0.06,0.08
Giorgi Kochorashvili,GEO,MF,Levante,La Liga,21,1999,3,0,23,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.15,0.18,0.03,0.18
Kenan Kodro,BIH,FW,Athletic Club,La Liga,26,1993,3,0,44,0.5,1,0,0,1,1,1,0,2.05,0.00,2.05,0.00,0.00,0.8,0.0,0.0,0.0,1.60,0.00,1.60,0.04,0.04
Kenan Kodro,BIH,FW,Valladolid,La Liga,26,1993,14,4,459,5.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.1,1.2,0.21,0.03,0.24,0.21,0.24
Dominik Kohr,GER,MF,Eint Frankfurt,Bundesliga,26,1994,7,2,260,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.6,0.19,0.01,0.20,0.19,0.20
Dominik Kohr,GER,MF,Mainz 05,Bundesliga,26,1994,17,14,1268,14.1,1,1,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,0.9,0.9,1.2,2.1,0.06,0.09,0.15,0.06,0.15
Koba Koindredi,FRA,MF,Valencia,La Liga,18,2001,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Koke,ESP,MF,Atlético Madrid,La Liga,28,1992,37,34,3021,33.6,1,2,1,0,0,9,0,0.03,0.06,0.09,0.03,0.09,1.9,1.9,2.6,4.5,0.06,0.08,0.13,0.06,0.13
Aleksandr Kokorin,RUS,FW,Fiorentina,Serie A,29,1991,4,0,94,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Aleksandar Kolarov,SRB,DF,Inter,Serie A,34,1985,7,4,390,4.3,0,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,0.1,0.1,0.9,1.1,0.03,0.22,0.25,0.03,0.25
Sead Kolašinac,BIH,DF,Arsenal,Premier League,27,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Sead Kolašinac,BIH,DF,Schalke 04,Bundesliga,27,1993,17,16,1426,15.8,1,1,1,0,0,5,0,0.06,0.06,0.13,0.06,0.13,0.4,0.4,1.6,2.0,0.02,0.10,0.13,0.02,0.13
Randal Kolo Muani,FRA,FW,Nantes,Ligue 1,21,1998,37,35,3029,33.7,9,4,9,0,0,3,0,0.27,0.12,0.39,0.27,0.39,10.5,10.5,6.1,16.6,0.31,0.18,0.49,0.31,0.49
Timothée Kolodziejczak,FRA,DF,Saint-Étienne,Ligue 1,28,1991,24,23,2036,22.6,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.4,1.2,0.04,0.02,0.05,0.04,0.05
Ghislain Konan,CIV,DF,Reims,Ligue 1,24,1995,31,29,2613,29.0,2,1,2,0,0,5,0,0.07,0.03,0.10,0.07,0.10,0.3,0.3,1.2,1.6,0.01,0.04,0.05,0.01,0.05
Ibrahima Konaté,FRA,DF,RB Leipzig,Bundesliga,21,1999,14,8,695,7.7,1,0,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,0.5,0.5,0.0,0.5,0.06,0.00,0.06,0.06,0.06
Moussa Konaté,SEN,FW,Dijon,Ligue 1,27,1993,27,13,1196,13.3,5,1,4,1,2,4,0,0.38,0.08,0.45,0.30,0.38,5.3,3.8,0.8,4.6,0.40,0.06,0.46,0.28,0.35
Geoffrey Kondogbia,CTA,MF,Atlético Madrid,La Liga,27,1993,25,4,611,6.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.4,0.02,0.04,0.07,0.02,0.07
Geoffrey Kondogbia,CTA,MF,Valencia,La Liga,27,1993,5,5,440,4.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01
Lamine Koné,CIV,DF,Strasbourg,Ligue 1,31,1989,15,12,1042,11.6,1,0,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,0.7,0.7,0.0,0.7,0.06,0.00,0.06,0.06,0.06
Moussa Koné,SEN,FW,Nîmes,Ligue 1,23,1996,33,21,1755,19.5,9,0,9,0,0,2,0,0.46,0.00,0.46,0.46,0.46,6.7,6.7,1.3,8.0,0.34,0.07,0.41,0.34,0.41
Youssouf Koné,MLI,DF,Elche,La Liga,25,1995,3,1,73,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Terence Kongolo,NED,DF,Fulham,Premier League,26,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03
Ezri Konsa,ENG,DF,Aston Villa,Premier League,22,1997,36,35,3196,35.5,2,0,2,0,0,3,0,0.06,0.00,0.06,0.06,0.06,2.1,2.1,0.2,2.3,0.06,0.01,0.07,0.06,0.07
Laurent Koscielny,FRA,DF,Bordeaux,Ligue 1,34,1985,26,25,2218,24.6,0,2,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,1.0,1.0,1.2,2.2,0.04,0.05,0.09,0.04,0.09
Filip Kostić,SRB,DF,Eint Frankfurt,Bundesliga,27,1992,30,29,2534,28.2,4,14,4,0,0,4,0,0.14,0.50,0.64,0.14,0.64,3.9,3.9,11.5,15.4,0.14,0.41,0.55,0.14,0.55
Márk Kosznovszky,HUN,MF,Parma,Serie A,18,2002,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.34,0.00,0.34,0.34,0.34
Christian Kouamé,CIV,FW,Fiorentina,Serie A,22,1997,33,9,995,11.1,1,1,1,0,0,4,0,0.09,0.09,0.18,0.09,0.18,3.5,3.5,1.2,4.7,0.32,0.11,0.43,0.32,0.43
Kalidou Koulibaly,SEN,DF,Napoli,Serie A,29,1991,26,25,2209,24.5,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.2,1.0,0.03,0.01,0.04,0.03,0.04
Jules Koundé,FRA,DF,Sevilla,La Liga,21,1998,34,33,2975,33.1,2,1,2,0,0,4,0,0.06,0.03,0.09,0.06,0.09,2.1,2.1,0.7,2.8,0.06,0.02,0.08,0.06,0.08
Boubakar Kouyaté,MLI,DF,Metz,Ligue 1,23,1997,25,21,1964,21.8,1,0,1,0,0,10,0,0.05,0.00,0.05,0.05,0.05,1.3,1.3,0.3,1.6,0.06,0.01,0.07,0.06,0.07
Cheikhou Kouyaté,SEN,DF,Crystal Palace,Premier League,30,1989,36,35,3121,34.7,1,0,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,0.8,0.8,0.2,1.0,0.02,0.01,0.03,0.02,0.03
Mateo Kovačić,CRO,MF,Chelsea,Premier League,26,1994,27,21,1815,20.2,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,1.0,1.0,1.8,2.9,0.05,0.09,0.14,0.05,0.14
Viktor Kovalenko,UKR,FW,Atalanta,Serie A,24,1996,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Emil Krafth,SWE,DF,Newcastle Utd,Premier League,25,1994,16,14,1288,14.3,1,0,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,0.2,0.2,0.4,0.5,0.01,0.03,0.04,0.01,0.04
Andrej Kramarić,CRO,FW,Hoffenheim,Bundesliga,29,1991,28,26,2379,26.4,20,5,15,5,5,2,0,0.76,0.19,0.95,0.57,0.76,16.4,12.6,4.6,17.3,0.62,0.18,0.80,0.48,0.65
Christoph Kramer,GER,MF,M'Gladbach,Bundesliga,29,1991,28,23,2033,22.6,0,2,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,0.4,0.4,1.2,1.6,0.02,0.05,0.07,0.02,0.07
Jean-Philippe Krasso,CIV,FW,Saint-Étienne,Ligue 1,23,1997,6,2,223,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.6,0.08,0.17,0.25,0.08,0.25
Toni Kroos,GER,MF,Real Madrid,La Liga,30,1990,28,24,2117,23.5,3,10,3,0,0,6,0,0.13,0.43,0.55,0.13,0.55,2.2,2.2,6.7,8.9,0.09,0.28,0.38,0.09,0.38
Filip Krovinović,CRO,MF,West Brom,Premier League,24,1995,11,5,546,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09
Rade Krunić,BIH,MF,Milan,Serie A,26,1993,25,5,723,8.0,1,2,1,0,0,3,0,0.12,0.25,0.37,0.12,0.37,0.6,0.6,1.1,1.8,0.08,0.14,0.22,0.08,0.22
Max Kruse,GER,FW,Union Berlin,Bundesliga,32,1988,22,19,1629,18.1,11,5,6,5,6,0,0,0.61,0.28,0.88,0.33,0.61,6.6,2.0,4.5,6.5,0.37,0.25,0.62,0.11,0.36
Lukas Kübler,GER,DF,Freiburg,Bundesliga,27,1992,19,11,884,9.8,0,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,0.1,0.1,0.3,0.4,0.01,0.04,0.04,0.01,0.04
Takefusa Kubo,JPN,MF,Getafe,La Liga,19,2001,18,8,805,8.9,1,1,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,0.9,0.9,0.8,1.7,0.10,0.09,0.19,0.10,0.19
Takefusa Kubo,JPN,MF,Villarreal,La Liga,19,2001,13,2,299,3.3,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.5,1.9,0.41,0.16,0.57,0.41,0.57
Juraj Kucka,SVK,MF,Parma,Serie A,33,1987,28,28,2334,25.9,7,2,3,4,4,8,0,0.27,0.08,0.35,0.12,0.19,6.8,3.8,1.8,5.6,0.26,0.07,0.33,0.15,0.22
Kuki,ESP,MF,Valladolid,La Liga,22,1998,2,0,30,0.3,0,1,0,0,0,0,0,0.00,3.00,3.00,0.00,3.00,0.0,0.0,0.1,0.1,0.00,0.16,0.16,0.00,0.16
Dejan Kulusevski,SWE,MF,Juventus,Serie A,20,2000,35,19,1923,21.4,4,3,4,0,0,7,0,0.19,0.14,0.33,0.19,0.33,3.0,3.0,6.3,9.3,0.14,0.30,0.43,0.14,0.43
