Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Diogo Jota,POR,FW,Liverpool,Premier League,23,1996,12.4,327,451,72.5,5377,1228,180,220,81.8,112,151,74.2,30,49,61.2,0,1.6,-1.6,12,33,14,0,46
Stevan Jovetić,MNE,FW,Monaco,Ligue 1,30,1989,8.9,269,382,70.4,4418,1312,141,171,82.5,82,116,70.7,33,60,55.0,0,0.9,-0.9,12,28,19,2,42
Luka Jović,SRB,FW,Eint Frankfurt,Bundesliga,22,1997,9.9,228,292,78.1,3853,899,123,152,80.9,66,91,72.5,29,34,85.3,1,0.6,+0.4,5,24,10,1,34
Luka Jović,SRB,FW,Real Madrid,La Liga,22,1997,1.7,34,41,82.9,475,43,22,23,95.7,9,13,69.2,2,2,100.0,0,0.1,-0.1,2,1,0,0,0
Juanmi,ESP,FW,Betis,La Liga,27,1993,6.7,112,144,77.8,1461,262,76,91,83.5,25,30,83.3,5,11,45.5,0,0.1,-0.1,3,2,2,0,3
Hamed Junior Traorè,CIV,FW,Sassuolo,Serie A,20,2000,19.9,655,858,76.3,10634,2751,356,417,85.4,213,277,76.9,60,109,55.0,2,3.6,-1.6,33,53,21,0,66
Vinicius Júnior,BRA,FW,Real Madrid,La Liga,20,2000,21.9,678,822,82.5,9564,2055,435,474,91.8,200,246,81.3,29,52,55.8,3,3.1,-0.1,31,19,31,9,49
James Justin,ENG,DF,Leicester City,Premier League,22,1998,23.0,989,1248,79.2,16540,5520,496,557,89.0,413,497,83.1,68,140,48.6,1,1.6,-0.6,18,56,33,7,92
Musa Juwara,GAM,DF,Bologna,Serie A,18,2001,0.5,22,32,68.8,412,154,9,10,90.0,11,16,68.8,2,5,40.0,0,0.0,0.0,0,3,0,0,4
Ozan Kabak,TUR,DF,Schalke 04,Bundesliga,20,2000,13.8,605,680,89.0,13088,3961,173,188,92.0,321,336,95.5,106,150,70.7,0,0.2,-0.2,3,44,3,0,42
Ozan Kabak,TUR,DF,Liverpool,Premier League,20,2000,8.9,502,554,90.6,10365,2683,167,179,93.3,258,266,97.0,76,108,70.4,0,0.2,-0.2,1,16,0,0,15
Abdoul Kader Bamba,FRA,FW,Nantes,Ligue 1,26,1994,10.2,371,494,75.1,6170,1750,202,229,88.2,127,165,77.0,33,66,50.0,1,1.8,-0.8,23,25,10,2,34
Pavel Kadeřábek,CZE,DF,Hoffenheim,Bundesliga,28,1992,17.6,706,958,73.7,12568,4948,293,354,82.8,337,422,79.9,65,137,47.4,4,3.3,+0.7,23,55,31,15,89
Tino Kadewere,ZIM,FW,Lyon,Ligue 1,24,1996,22.3,461,626,73.6,7139,1475,266,317,83.9,144,206,69.9,35,60,58.3,3,3.5,-0.5,21,14,19,5,32
Damian Kądzior,POL,FW,Eibar,La Liga,28,1992,2.2,44,76,57.9,709,214,26,29,89.7,12,19,63.2,5,22,22.7,0,0.0,0.0,1,2,1,1,3
Florian Kainz,AUT,FW,Köln,Bundesliga,27,1992,5.0,126,183,68.9,2251,899,61,68,89.7,41,65,63.1,19,41,46.3,0,1.0,-1.0,10,15,8,2,21
Gaël Kakuta,COD,MF,Lens,Ligue 1,29,1991,26.6,853,1168,73.0,14648,4738,428,514,83.3,290,373,77.7,104,201,51.7,5,6.3,-1.3,44,97,37,6,133
Sasa Kalajdzic,AUT,FW,Stuttgart,Bundesliga,23,1997,23.7,470,668,70.4,6729,1064,285,368,77.4,137,195,70.3,29,49,59.2,5,3.5,+1.5,23,26,13,1,37
Arnaud Kalimuendo,FRA,FW,Paris S-G,Ligue 1,18,2002,0.8,20,22,90.9,209,18,15,16,93.8,4,4,100.0,0,0,,0,0.1,-0.1,1,0,1,0,1
Arnaud Kalimuendo,FRA,FW,Lens,Ligue 1,18,2002,13.5,229,300,76.3,3541,583,128,155,82.6,84,108,77.8,12,15,80.0,3,1.9,+1.1,13,8,11,4,13
Nikola Kalinić,CRO,FW,Hellas Verona,Serie A,32,1988,11.8,162,231,70.1,2355,341,90,114,78.9,52,70,74.3,8,14,57.1,0,0.3,-0.3,7,7,5,0,14
Yayah Kallon,SLE,FW,Genoa,Serie A,19,2001,0.5,7,9,77.8,100,37,4,5,80.0,3,4,75.0,0,0,,0,0.0,0.0,1,0,0,0,0
Samuel Kalu,NGA,FW,Bordeaux,Ligue 1,22,1997,10.7,230,317,72.6,3675,777,130,155,83.9,73,95,76.8,22,44,50.0,1,0.5,+0.5,8,12,6,1,22
Pierre Kalulu,FRA,DF,Milan,Serie A,20,2000,8.1,427,499,85.6,7973,2656,165,179,92.2,221,245,90.2,33,61,54.1,1,0.4,+0.6,3,25,4,0,29
Daichi Kamada,JPN,MF,Eint Frankfurt,Bundesliga,23,1996,26.2,751,1003,74.9,13155,3946,367,440,83.4,263,326,80.7,97,170,57.1,12,7.5,+4.5,52,76,28,5,89
Aboubakar Kamara,MTN,FW,Dijon,Ligue 1,25,1995,6.2,113,151,74.8,1707,323,60,72,83.3,34,47,72.3,8,17,47.1,0,0.7,-0.7,8,4,5,3,9
Aboubakar Kamara,MTN,FW,Fulham,Premier League,25,1995,3.5,92,128,71.9,1504,409,46,57,80.7,35,41,85.4,7,21,33.3,0,0.4,-0.4,6,4,4,1,11
Bingourou Kamara,SEN,GK,Strasbourg,Ligue 1,23,1996,8.0,166,247,67.2,5782,4212,24,24,100.0,61,62,98.4,80,160,50.0,0,0.0,0.0,0,3,0,0,0
Boubacar Kamara,FRA,MF,Marseille,Ligue 1,20,1999,32.2,1769,2029,87.2,32926,9438,822,901,91.2,685,745,91.9,236,326,72.4,2,1.1,+0.9,22,163,16,0,145
Hassane Kamara,CIV,DF,Nice,Ligue 1,26,1994,32.9,1590,1933,82.3,28057,9068,763,853,89.4,656,756,86.8,154,263,58.6,1,2.2,-1.2,29,82,46,20,136
Marcin Kamiński,POL,DF,Stuttgart,Bundesliga,28,1992,2.4,188,213,88.3,3963,1522,49,53,92.5,110,116,94.8,28,38,73.7,0,0.2,-0.2,2,27,3,2,33
Kevin Kampl,SVN,MF,RB Leipzig,Bundesliga,29,1990,21.5,1284,1429,89.9,22654,4772,553,586,94.4,564,606,93.1,135,182,74.2,1,1.9,-0.9,16,116,17,1,102
Harry Kane,ENG,FW,Tottenham,Premier League,27,1993,34.2,657,937,70.1,12519,3835,300,385,77.9,236,316,74.7,102,170,60.0,14,7.4,+6.6,48,98,41,7,125
Wilfried Kanga,CIV,FW,Angers,Ligue 1,22,1998,1.5,14,17,82.4,189,21,8,8,100.0,5,8,62.5,0,0,,0,0.0,0.0,0,1,0,0,1
Lee Kangin,KOR,FW,Valencia,La Liga,19,2001,14.0,442,545,81.1,8476,1953,209,229,91.3,162,187,86.6,64,111,57.7,4,2.5,+1.5,20,47,17,1,63
N'Golo Kanté,FRA,MF,Chelsea,Premier League,29,1991,23.8,1302,1504,86.6,23870,5264,537,604,88.9,609,669,91.0,133,180,73.9,2,1.1,+0.9,21,99,12,1,101
Jimmy Kaparos,GER,MF,Schalke 04,Bundesliga,18,2001,0.2,2,2,100.0,33,19,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Yann Karamoh,FRA,FW,Parma,Serie A,22,1998,14.4,287,372,77.2,4579,1001,162,188,86.2,87,114,76.3,26,41,63.4,1,2.0,-1.0,17,22,16,3,33
Isaac Karamoko,FRA,DF,Sassuolo,Serie A,18,2002,0.0,1,1,100.0,15,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Atakan Karazor,GER,DF,Stuttgart,Bundesliga,23,1996,11.5,615,705,87.2,11185,3469,240,266,90.2,299,324,92.3,60,90,66.7,0,0.1,-0.1,2,24,1,0,29
Augustus Kargbo,SLE,FW,Crotone,Serie A,20,1999,0.4,6,9,66.7,75,9,4,5,80.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0
Loris Karius,GER,GK,Union Berlin,Bundesliga,27,1993,3.2,58,95,61.1,2118,1579,7,7,100.0,20,20,100.0,31,68,45.6,0,0.0,0.0,0,4,0,0,0
Rick Karsdorp,NED,DF,Roma,Serie A,25,1995,28.3,1131,1349,83.8,21319,6038,430,489,87.9,584,649,90.0,111,176,63.1,6,5.1,+0.9,26,66,40,9,113
Silas Katompa,COD,DF,Stuttgart,Bundesliga,21,1998,21.3,344,492,69.9,5568,1598,185,228,81.1,128,178,71.9,25,52,48.1,4,5.1,-1.1,23,12,18,9,30
Noah Katterbach,GER,DF,Köln,Bundesliga,19,2001,12.3,515,669,77.0,9114,4108,233,265,87.9,218,268,81.3,52,106,49.1,0,1.2,-1.2,12,38,11,7,54
Eiji Kawashima,JPN,GK,Strasbourg,Ligue 1,37,1983,24.0,487,715,68.1,18497,13412,51,51,100.0,181,181,100.0,252,478,52.7,0,0.0,0.0,0,9,1,0,0
Moise Kean,ITA,FW,Everton,Premier League,20,2000,0.2,7,9,77.8,124,0,2,3,66.7,4,4,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Moise Kean,ITA,FW,Paris S-G,Ligue 1,20,2000,18.9,253,315,80.3,3448,481,157,186,84.4,55,73,75.3,16,19,84.2,0,0.9,-0.9,7,6,7,0,19
Michael Keane,ENG,DF,Everton,Premier League,27,1993,33.2,1631,1835,88.9,37031,11779,355,391,90.8,939,989,94.9,307,414,74.2,1,1.1,-0.1,8,104,6,0,87
Neeskens Kebano,COD,FW,Fulham,Premier League,28,1992,1.3,33,42,78.6,409,99,25,25,100.0,6,11,54.5,1,3,33.3,0,0.0,0.0,0,1,0,0,2
Thilo Kehrer,GER,DF,Paris S-G,Ligue 1,23,1996,18.0,1164,1250,93.1,20023,6336,515,545,94.5,560,587,95.4,78,97,80.4,0,0.7,-0.7,3,42,5,1,48
Habib Keita,MLI,MF,Lyon,Ligue 1,18,2002,0.1,3,3,100.0,54,16,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,1,0,1
Naby Keïta,GUI,MF,Liverpool,Premier League,25,1995,5.8,311,356,87.4,5328,1190,143,166,86.1,133,141,94.3,27,35,77.1,0,0.8,-0.8,6,31,10,1,32
Yannik Keitel,GER,MF,Freiburg,Bundesliga,20,2000,5.5,159,197,80.7,2820,659,75,93,80.6,64,73,87.7,17,22,77.3,0,0.2,-0.2,3,11,3,0,19
Caoimhín Kelleher,IRL,GK,Liverpool,Premier League,21,1998,2.0,51,62,82.3,1459,732,6,6,100.0,26,26,100.0,19,30,63.3,0,0.0,0.0,0,0,0,0,0
Stephane Keller,CMR,DF,Alavés,La Liga,18,2001,0.2,11,13,84.6,281,66,2,3,66.7,6,6,100.0,3,4,75.0,0,0.0,0.0,0,0,0,0,0
Martin Kelly,ENG,DF,Crystal Palace,Premier League,30,1990,0.0,2,2,100.0,28,5,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Marc-Oliver Kempf,GER,DF,Stuttgart,Bundesliga,25,1995,30.3,1543,1867,82.6,31955,12275,525,577,91.0,759,860,88.3,242,387,62.5,1,0.4,+0.6,11,167,21,2,162
Kenedy,BRA,FW,Granada,La Liga,24,1996,16.3,211,330,63.9,3853,1483,105,125,84.0,65,99,65.7,32,84,38.1,3,2.6,+0.4,17,18,11,5,23
Jonjoe Kenny,ENG,DF,Everton,Premier League,23,1997,0.9,47,61,77.0,783,221,28,29,96.6,13,20,65.0,6,8,75.0,0,0.0,0.0,0,3,1,0,4
Franck Kessié,CIV,MF,Milan,Serie A,23,1996,35.8,1816,2043,88.9,35370,8180,670,737,90.9,882,951,92.7,242,311,77.8,4,2.7,+1.3,30,177,27,3,123
Reda Khadra,GER,FW,Brighton,Premier League,19,2001,0.1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Omar Khailoti,ITA,DF,Bologna,Serie A,18,2001,0.3,19,21,90.5,308,77,10,12,83.3,6,6,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,2
Saîf-Eddine Khaoui,TUN,FW,Marseille,Ligue 1,25,1995,6.7,181,255,71.0,3094,1310,87,107,81.3,70,94,74.5,19,39,48.7,1,0.2,+0.8,3,17,5,1,24
Wahbi Khazri,TUN,FW,Saint-Étienne,Ligue 1,29,1991,13.1,261,383,68.1,4858,1462,128,169,75.7,80,106,75.5,40,80,50.0,1,1.5,-0.5,20,36,15,2,43
Rani Khedira,GER,MF,Augsburg,Bundesliga,26,1994,20.2,494,671,73.6,8873,2189,209,257,81.3,207,266,77.8,58,105,55.2,0,0.2,-0.2,7,28,12,3,43
Sami Khedira,GER,MF,Hertha BSC,Bundesliga,33,1987,4.4,184,222,82.9,3476,737,64,76,84.2,94,107,87.9,22,32,68.8,1,0.5,+0.5,3,6,2,0,15
Kike,ESP,FW,Eibar,La Liga,30,1989,34.3,624,923,67.6,8947,1137,374,473,79.1,177,276,64.1,38,88,43.2,2,2.1,-0.1,25,30,10,5,31
Luca Kilian,GER,DF,Mainz 05,Bundesliga,20,1999,4.2,193,222,86.9,4430,1057,42,45,93.3,111,119,93.3,38,53,71.7,0,0.0,0.0,1,6,1,0,10
Max Kilman,ENG,DF,Wolves,Premier League,23,1997,14.6,648,731,88.6,12284,4172,245,258,95.0,337,361,93.4,62,104,59.6,1,0.5,+0.5,4,52,2,0,40
Joshua Kimmich,GER,MF,Bayern Munich,Bundesliga,25,1995,24.4,1790,2131,84.0,39402,11583,590,646,91.3,799,881,90.7,375,561,66.8,10,6.6,+3.4,67,214,58,8,230
Presnel Kimpembe,FRA,DF,Paris S-G,Ligue 1,24,1995,25.6,1850,1927,96.0,34468,10861,761,776,98.1,876,901,97.2,195,221,88.2,0,0.3,-0.3,4,120,3,0,85
Joshua King,NOR,MF,Everton,Premier League,28,1992,1.6,34,48,70.8,561,108,16,23,69.6,15,18,83.3,3,4,75.0,0,0.0,0.0,0,0,1,0,4
Simon Kjær,DEN,DF,Milan,Serie A,31,1989,26.6,1289,1459,88.3,29456,8779,316,342,92.4,683,716,95.4,276,374,73.8,2,1.0,+1.0,4,69,1,0,72
Davy Klaassen,NED,MF,Werder Bremen,Bundesliga,27,1993,2.5,44,64,68.8,684,215,19,26,73.1,23,28,82.1,1,6,16.7,0,0.0,0.0,0,4,1,0,5
Felix Klaus,GER,DF,Wolfsburg,Bundesliga,27,1992,1.5,58,72,80.6,1043,197,27,32,84.4,21,25,84.0,8,10,80.0,0,0.0,0.0,0,2,0,0,4
Klauss,BRA,FW,Hoffenheim,Bundesliga,23,1997,0.6,18,22,81.8,245,100,13,14,92.9,4,5,80.0,1,2,50.0,0,0.3,-0.3,2,1,2,0,4
Ragnar Klavan,EST,DF,Cagliari,Serie A,34,1985,8.6,338,395,85.6,7231,2207,99,116,85.3,176,189,93.1,59,82,72.0,0,0.0,0.0,0,21,1,0,17
Philipp Klement,GER,MF,Stuttgart,Bundesliga,27,1992,4.7,285,346,82.4,5620,1702,118,126,93.7,114,126,90.5,47,80,58.8,2,1.7,+0.3,17,27,9,1,22
Mateusz Klich,POL,MF,Leeds United,Premier League,30,1990,26.6,1185,1495,79.3,20394,5286,580,666,87.1,427,517,82.6,136,221,61.5,5,3.9,+1.1,46,105,41,6,140
Mateo Klimowicz,GER,FW,Stuttgart,Bundesliga,20,2000,13.3,253,336,75.3,4126,958,137,172,79.7,79,99,79.8,27,42,64.3,1,1.2,-0.2,13,21,11,1,28
Fabian Klos,GER,FW,Arminia,Bundesliga,32,1987,30.1,450,798,56.4,7436,1943,237,372,63.7,156,286,54.5,43,83,51.8,2,3.5,-1.5,28,49,17,2,79
Lukas Klostermann,GER,DF,RB Leipzig,Bundesliga,24,1996,16.1,1019,1153,88.4,19616,6154,368,401,91.8,522,563,92.7,121,177,68.4,0,0.5,-0.5,4,97,10,1,79
Justin Kluivert,NED,FW,Roma,Serie A,21,1999,0.2,6,11,54.5,243,58,0,1,0.0,2,3,66.7,4,5,80.0,0,0.0,0.0,0,0,1,1,0
Justin Kluivert,NED,FW,RB Leipzig,Bundesliga,21,1999,9.0,173,250,69.2,2550,517,108,138,78.3,47,67,70.1,13,28,46.4,1,1.2,-0.2,12,9,9,4,14
Lukas Klünter,GER,DF,Hertha BSC,Bundesliga,24,1996,11.0,408,531,76.8,8599,2890,112,125,89.6,230,263,87.5,63,123,51.2,0,0.3,-0.3,3,26,6,3,28
Ansgar Knauff,GER,FW,Dortmund,Bundesliga,18,2002,0.8,19,25,76.0,360,139,6,8,75.0,11,14,78.6,1,2,50.0,1,1.0,0.0,4,0,2,2,2
Robin Knoche,GER,DF,Union Berlin,Bundesliga,28,1992,33.8,1747,2017,86.6,41729,11579,369,408,90.4,912,991,92.0,453,592,76.5,0,0.3,-0.3,3,75,2,0,82
Gregor Kobel,SUI,GK,Stuttgart,Bundesliga,22,1997,33.0,998,1216,82.1,22720,13874,357,358,99.7,383,384,99.7,221,435,50.8,0,0.0,0.0,1,12,1,0,1
Robin Koch,GER,DF,Leeds United,Premier League,24,1996,12.6,648,757,85.6,13825,4119,141,169,83.4,407,429,94.9,92,146,63.0,0,0.2,-0.2,4,36,3,0,44
Giorgi Kochorashvili,GEO,MF,Levante,La Liga,21,1999,0.3,6,12,50.0,79,21,4,5,80.0,2,3,66.7,0,1,0.0,0,0.0,0.0,1,0,0,0,1
Kenan Kodro,BIH,FW,Athletic Club,La Liga,26,1993,0.5,6,8,75.0,124,0,3,3,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Kenan Kodro,BIH,FW,Valladolid,La Liga,26,1993,5.1,82,114,71.9,1170,145,53,71,74.6,18,24,75.0,6,9,66.7,0,0.1,-0.1,4,3,0,0,2
Dominik Kohr,GER,MF,Eint Frankfurt,Bundesliga,26,1994,2.9,133,173,76.9,2317,686,59,71,83.1,65,83,78.3,7,13,53.8,0,0.0,0.0,1,20,1,0,23
Dominik Kohr,GER,MF,Mainz 05,Bundesliga,26,1994,14.1,394,517,76.2,6743,2254,173,211,82.0,162,206,78.6,43,70,61.4,1,1.2,-0.2,6,53,6,0,51
Koba Koindredi,FRA,MF,Valencia,La Liga,18,2001,0.2,9,11,81.8,159,25,3,3,100.0,5,6,83.3,1,2,50.0,0,0.0,0.0,0,1,0,0,0
Koke,ESP,MF,Atlético Madrid,La Liga,28,1992,33.6,2162,2464,87.7,38555,10689,1011,1077,93.9,833,923,90.2,263,371,70.9,2,2.6,-0.6,38,215,36,4,217
Aleksandr Kokorin,RUS,FW,Fiorentina,Serie A,29,1991,1.0,27,32,84.4,365,51,19,20,95.0,7,7,100.0,1,3,33.3,0,0.0,0.0,0,1,0,0,0
Aleksandar Kolarov,SRB,DF,Inter,Serie A,34,1985,4.3,318,371,85.7,6518,2162,117,127,92.1,147,162,90.7,49,72,68.1,1,0.9,+0.1,6,37,7,1,36
Sead Kolašinac,BIH,DF,Arsenal,Premier League,27,1993,1.0,54,64,84.4,801,177,30,35,85.7,22,24,91.7,1,3,33.3,0,0.0,0.0,0,3,1,0,4
Sead Kolašinac,BIH,DF,Schalke 04,Bundesliga,27,1993,15.8,587,739,79.4,10011,3547,261,303,86.1,276,329,83.9,37,75,49.3,1,1.6,-0.6,12,32,9,1,44
Randal Kolo Muani,FRA,FW,Nantes,Ligue 1,21,1998,33.7,430,629,68.4,5595,1130,281,376,74.7,108,164,65.9,18,31,58.1,4,6.1,-2.1,35,23,15,3,35
Timothée Kolodziejczak,FRA,DF,Saint-Étienne,Ligue 1,28,1991,22.6,1122,1332,84.2,23470,9174,373,421,88.6,554,613,90.4,190,274,69.3,0,0.4,-0.4,3,52,5,2,91
Ghislain Konan,CIV,DF,Reims,Ligue 1,24,1995,29.0,1170,1476,79.3,20656,7593,510,586,87.0,543,660,82.3,104,180,57.8,1,1.2,-0.2,20,68,23,12,130
Ibrahima Konaté,FRA,DF,RB Leipzig,Bundesliga,21,1999,7.7,472,546,86.4,9862,2611,104,116,89.7,301,326,92.3,64,98,65.3,0,0.0,0.0,0,30,0,0,22
Moussa Konaté,SEN,FW,Dijon,Ligue 1,27,1993,13.3,211,287,73.5,3253,390,110,146,75.3,79,107,73.8,11,17,64.7,1,0.8,+0.2,6,14,7,1,14
Geoffrey Kondogbia,CTA,MF,Atlético Madrid,La Liga,27,1993,6.8,336,388,86.6,6292,1484,150,162,92.6,131,150,87.3,49,64,76.6,0,0.3,-0.3,4,29,4,0,30
Geoffrey Kondogbia,CTA,MF,Valencia,La Liga,27,1993,4.9,161,189,85.2,3833,793,53,60,88.3,70,78,89.7,38,51,74.5,0,0.0,0.0,0,21,0,0,14
Lamine Koné,CIV,DF,Strasbourg,Ligue 1,31,1989,11.6,387,471,82.2,9565,3477,83,98,84.7,190,209,90.9,110,152,72.4,0,0.0,0.0,1,35,0,0,35
Moussa Koné,SEN,FW,Nîmes,Ligue 1,23,1996,19.5,237,305,77.7,4298,493,99,125,79.2,101,124,81.5,28,37,75.7,0,1.3,-1.3,10,17,3,1,15
Youssouf Koné,MLI,DF,Elche,La Liga,25,1995,0.8,24,29,82.8,396,158,13,15,86.7,8,8,100.0,2,5,40.0,0,0.0,0.0,0,0,0,0,1
Terence Kongolo,NED,DF,Fulham,Premier League,26,1994,1.0,37,39,94.9,723,293,12,13,92.3,22,23,95.7,3,3,100.0,0,0.0,0.0,1,3,1,1,3
Ezri Konsa,ENG,DF,Aston Villa,Premier League,22,1997,35.5,1076,1244,86.5,24313,5976,250,284,88.0,615,658,93.5,202,280,72.1,0,0.2,-0.2,1,38,2,0,36
Laurent Koscielny,FRA,DF,Bordeaux,Ligue 1,34,1985,24.6,1207,1342,89.9,28531,9244,256,291,88.0,667,701,95.1,280,332,84.3,2,1.2,+0.8,7,58,2,0,53
Filip Kostić,SRB,DF,Eint Frankfurt,Bundesliga,27,1992,28.2,999,1593,62.7,19733,8002,391,506,77.3,424,614,69.1,164,363,45.2,14,11.5,+2.5,90,59,69,51,137
Márk Kosznovszky,HUN,MF,Parma,Serie A,18,2002,1.0,35,36,97.2,550,94,21,21,100.0,12,13,92.3,2,2,100.0,0,0.0,0.0,0,0,0,0,2
Christian Kouamé,CIV,FW,Fiorentina,Serie A,22,1997,11.1,248,330,75.2,3244,442,162,204,79.4,65,84,77.4,6,9,66.7,1,1.2,-0.2,10,9,7,1,13
Kalidou Koulibaly,SEN,DF,Napoli,Serie A,29,1991,24.5,1555,1736,89.6,31838,11795,539,570,94.6,722,766,94.3,258,351,73.5,0,0.2,-0.2,5,110,7,2,85
Jules Koundé,FRA,DF,Sevilla,La Liga,21,1998,33.1,2144,2365,90.7,42577,14546,724,769,94.1,1126,1175,95.8,279,385,72.5,1,0.7,+0.3,8,165,11,1,141
Boubakar Kouyaté,MLI,DF,Metz,Ligue 1,23,1997,21.8,675,790,85.4,14351,3947,169,183,92.3,386,417,92.6,112,173,64.7,0,0.3,-0.3,3,15,0,0,20
Cheikhou Kouyaté,SEN,DF,Crystal Palace,Premier League,30,1989,34.7,959,1217,78.8,19698,6299,332,390,85.1,433,497,87.1,176,295,59.7,0,0.2,-0.2,6,39,3,1,33
Mateo Kovačić,CRO,MF,Chelsea,Premier League,26,1994,20.2,1580,1737,91.0,30881,7418,619,665,93.1,725,773,93.8,216,266,81.2,1,1.8,-0.8,23,164,24,0,165
Viktor Kovalenko,UKR,FW,Atalanta,Serie A,24,1996,0.0,2,2,100.0,27,15,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Emil Krafth,SWE,DF,Newcastle Utd,Premier League,25,1994,14.3,404,557,72.5,7198,3240,184,221,83.3,164,218,75.2,47,90,52.2,0,0.4,-0.4,6,23,3,3,19
Andrej Kramarić,CRO,FW,Hoffenheim,Bundesliga,29,1991,26.4,780,1014,76.9,13411,2683,385,442,87.1,284,355,80.0,84,147,57.1,5,4.6,+0.4,39,47,43,13,68
Christoph Kramer,GER,MF,M'Gladbach,Bundesliga,29,1991,22.6,1130,1303,86.7,19122,5431,547,593,92.2,454,510,89.0,99,147,67.3,2,1.2,+0.8,11,84,13,2,91
Jean-Philippe Krasso,CIV,FW,Saint-Étienne,Ligue 1,23,1997,2.5,30,46,65.2,462,112,16,23,69.6,11,16,68.8,2,4,50.0,0,0.4,-0.4,3,2,2,0,5
Toni Kroos,GER,MF,Real Madrid,La Liga,30,1990,23.5,1949,2172,89.7,41573,12310,772,807,95.7,727,769,94.5,422,550,76.7,10,6.7,+3.3,66,272,35,3,198
Filip Krovinović,CRO,MF,West Brom,Premier League,24,1995,6.1,308,365,84.4,5338,1511,140,157,89.2,127,146,87.0,31,44,70.5,0,0.3,-0.3,5,37,7,0,40
Rade Krunić,BIH,MF,Milan,Serie A,26,1993,8.0,237,273,86.8,3370,930,131,140,93.6,78,94,83.0,10,16,62.5,2,1.1,+0.9,7,17,2,1,16
Max Kruse,GER,FW,Union Berlin,Bundesliga,32,1988,18.1,565,749,75.4,11608,2331,212,261,81.2,230,279,82.4,108,161,67.1,5,4.5,+0.5,38,45,24,5,70
Lukas Kübler,GER,DF,Freiburg,Bundesliga,27,1992,9.8,281,419,67.1,5928,2426,106,135,78.5,123,178,69.1,50,91,54.9,1,0.3,+0.7,4,20,9,2,34
Takefusa Kubo,JPN,MF,Getafe,La Liga,19,2001,8.9,150,210,71.4,2296,729,87,105,82.9,49,68,72.1,11,24,45.8,1,0.8,+0.2,9,6,5,0,21
Takefusa Kubo,JPN,MF,Villarreal,La Liga,19,2001,3.3,102,139,73.4,1634,456,51,64,79.7,42,52,80.8,7,17,41.2,0,0.5,-0.5,9,8,6,2,15
Juraj Kucka,SVK,MF,Parma,Serie A,33,1987,25.9,673,919,73.2,11123,2710,365,439,83.1,223,303,73.6,66,120,55.0,2,1.8,+0.2,17,50,11,3,66
Kuki,ESP,MF,Valladolid,La Liga,22,1998,0.3,8,11,72.7,108,16,5,6,83.3,3,4,75.0,0,1,0.0,1,0.1,+0.9,1,0,0,0,0
Dejan Kulusevski,SWE,MF,Juventus,Serie A,20,2000,21.4,612,785,78.0,9667,2557,320,380,84.2,217,269,80.7,50,77,64.9,3,6.3,-3.3,52,35,37,11,73
Marash Kumbulla,ALB,DF,Roma,Serie A,20,2000,15.1,720,801,89.9,14131,3948,253,268,94.4,368,389,94.6,89,121,73.6,0,0.4,-0.4,3,39,0,0,38
Pierre Kunde,CMR,MF,Mainz 05,Bundesliga,25,1995,5.7,224,294,76.2,4584,1152,83,97,85.6,102,123,82.9,37,64,57.8,0,0.9,-0.9,6,23,5,0,23
Fabian Kunze,GER,MF,Arminia,Bundesliga,22,1998,14.1,444,566,78.4,8141,1898,180,221,81.4,210,244,86.1,47,81,58.0,0,0.4,-0.4,5,41,3,0,48
Jasmin Kurtić,SVN,MF,Parma,Serie A,31,1989,30.4,1195,1438,83.1,24098,5885,445,496,89.7,532,598,89.0,198,291,68.0,0,2.1,-2.1,27,99,30,14,115
Layvin Kurzawa,FRA,DF,Paris S-G,Ligue 1,27,1992,14.2,849,971,87.4,13106,4258,463,492,94.1,315,359,87.7,51,88,58.0,1,1.7,-0.7,11,37,17,6,54
Dereck Kutesa,SUI,MF,Reims,Ligue 1,22,1997,7.6,105,156,67.3,1547,349,62,79,78.5,40,56,71.4,3,9,33.3,2,0.8,+1.2,8,7,4,1,13
Ahmed Kutucu,TUR,FW,Schalke 04,Bundesliga,20,2000,1.2,22,37,59.5,356,35,12,17,70.6,5,8,62.5,3,7,42.9,0,0.0,0.0,1,1,0,0,0
